1-Wire/iButton Part Number: DS1922L,,,
1-Wire/iButton Registration Number: B50000007B5A1041,,,
Mission in Progress?  false,,,
SUTA Mission?  false,,,
Waiting for Temperature Alarm?  false,,,
Sample Rate:  Every 180 second(s),,,
Mission Start Time:  Wed Jul 26 11:12:01 YEKT 2023,,,
Mission Sample Count:  3842,,,
Roll Over Enabled?  false(no rollover occurred),,,
First Sample Timestamp:  Wed Jul 26 11:12:01 YEKT 2023,,,
Total Mission Samples:  3842,,,
Total Device Samples:  5673,,,
Temperature Logging:  0.0625 C,,,
Temperature High Alarm:  disabled,,,
Temperature Low Alarm:  disabled,,,
Data Logging:  disabled,,,
Data High Alarm:  disabled,,,
Data Low Alarm:  disabled,,,
,,,
Date/Time,Unit,Value,
01.08.23 17:21:01,C,20,975
01.08.23 17:24:01,C,20,975
01.08.23 17:27:01,C,21,37
01.08.23 17:30:01,C,21,37
01.08.23 17:33:01,C,21,37
01.08.23 17:36:01,C,21,37
01.08.23 17:39:01,C,21,37
01.08.23 17:42:01,C,21,37
01.08.23 17:45:01,C,21,788
01.08.23 17:48:01,C,22,538
01.08.23 17:51:01,C,23,289
01.08.23 17:54:01,C,21,163
01.08.23 17:57:01,C,20,975
01.08.23 18:00:01,C,20,912
01.08.23 18:03:01,C,20,912
01.08.23 18:06:01,C,20,912
01.08.23 18:09:01,C,20,85
01.08.23 18:12:01,C,20,85
01.08.23 18:15:01,C,20,85
01.08.23 18:18:01,C,20,85
01.08.23 18:21:01,C,20,85
01.08.23 18:24:01,C,20,912
01.08.23 18:27:01,C,20,85
01.08.23 18:30:01,C,20,912
01.08.23 18:33:01,C,20,85
01.08.23 18:36:01,C,20,912
01.08.23 18:39:01,C,20,85
01.08.23 18:42:01,C,20,912
01.08.23 18:45:01,C,20,912
01.08.23 18:48:01,C,20,912
01.08.23 18:51:01,C,20,912
01.08.23 18:54:01,C,20,912
01.08.23 18:57:01,C,20,912
01.08.23 19:00:01,C,20,85
01.08.23 19:03:01,C,20,85
01.08.23 19:06:01,C,20,85
01.08.23 19:09:01,C,20,912
01.08.23 19:12:01,C,20,85
01.08.23 19:15:01,C,20,85
01.08.23 19:18:01,C,20,85
01.08.23 19:21:01,C,20,85
01.08.23 19:24:01,C,20,85
01.08.23 19:27:01,C,20,85
01.08.23 19:30:01,C,20,85
01.08.23 19:33:01,C,20,85
01.08.23 19:36:01,C,20,85
01.08.23 19:39:01,C,21,35
01.08.23 19:42:01,C,23,289
01.08.23 19:45:01,C,24,289
01.08.23 19:48:01,C,24,352
01.08.23 19:51:01,C,21,6
01.08.23 19:54:01,C,21,6
01.08.23 19:57:01,C,21,475
01.08.23 20:00:01,C,21,225
01.08.23 20:03:01,C,21,225
01.08.23 20:06:01,C,20,85
01.08.23 20:09:01,C,20,287
01.08.23 20:12:01,C,19,912
01.08.23 20:15:01,C,19,724
01.08.23 20:18:01,C,19,599
01.08.23 20:21:01,C,19,411
01.08.23 20:24:01,C,19,348
01.08.23 20:27:01,C,19,223
01.08.23 20:30:01,C,19,98
01.08.23 20:33:01,C,19,36
01.08.23 20:36:01,C,18,91
01.08.23 20:39:01,C,18,785
01.08.23 20:42:01,C,18,598
01.08.23 20:45:01,C,18,535
01.08.23 20:48:01,C,18,472
01.08.23 20:51:01,C,18,472
01.08.23 20:54:01,C,18,347
01.08.23 20:57:01,C,18,285
01.08.23 21:00:01,C,18,16
01.08.23 21:03:01,C,18,97
01.08.23 21:06:01,C,18,34
01.08.23 21:09:01,C,17,909
01.08.23 21:12:01,C,17,847
01.08.23 21:15:01,C,17,784
01.08.23 21:18:01,C,17,784
01.08.23 21:21:01,C,17,721
01.08.23 21:24:01,C,17,596
01.08.23 21:27:01,C,17,534
01.08.23 21:30:01,C,17,471
01.08.23 21:33:01,C,17,471
01.08.23 21:36:01,C,17,409
01.08.23 21:39:01,C,17,409
01.08.23 21:42:01,C,17,346
01.08.23 21:45:01,C,17,346
01.08.23 21:48:01,C,17,346
01.08.23 21:51:01,C,17,283
01.08.23 21:54:01,C,17,283
01.08.23 21:57:01,C,17,283
01.08.23 22:00:01,C,17,346
01.08.23 22:03:01,C,17,471
01.08.23 22:06:01,C,17,596
01.08.23 22:09:01,C,17,659
01.08.23 22:12:01,C,17,721
01.08.23 22:15:01,C,17,721
01.08.23 22:18:01,C,17,721
01.08.23 22:21:01,C,17,721
01.08.23 22:24:01,C,17,596
01.08.23 22:27:01,C,17,596
01.08.23 22:30:01,C,17,534
01.08.23 22:33:01,C,17,534
01.08.23 22:36:01,C,17,534
01.08.23 22:39:01,C,17,534
01.08.23 22:42:01,C,17,409
01.08.23 22:45:01,C,17,409
01.08.23 22:48:01,C,17,346
01.08.23 22:51:01,C,17,346
01.08.23 22:54:01,C,17,346
01.08.23 22:57:01,C,17,346
01.08.23 23:00:01,C,17,346
01.08.23 23:03:01,C,17,346
01.08.23 23:06:01,C,17,283
01.08.23 23:09:01,C,17,283
01.08.23 23:12:01,C,17,221
01.08.23 23:15:01,C,17,158
01.08.23 23:18:01,C,17,96
01.08.23 23:21:01,C,17,33
01.08.23 23:24:01,C,16,97
01.08.23 23:27:01,C,16,97
01.08.23 23:30:01,C,16,97
01.08.23 23:33:01,C,16,97
01.08.23 23:36:01,C,16,97
01.08.23 23:39:01,C,16,908
01.08.23 23:42:01,C,16,845
01.08.23 23:45:01,C,16,845
01.08.23 23:48:01,C,16,783
01.08.23 23:51:01,C,16,783
01.08.23 23:54:01,C,16,72
01.08.23 23:57:01,C,16,657
02.08.23 0:00:01,C,16,72
02.08.23 0:03:01,C,16,72
02.08.23 0:06:01,C,16,72
02.08.23 0:09:01,C,16,657
02.08.23 0:12:01,C,16,657
02.08.23 0:15:01,C,16,657
02.08.23 0:18:01,C,16,657
02.08.23 0:21:01,C,16,657
02.08.23 0:24:01,C,16,595
02.08.23 0:27:01,C,16,595
02.08.23 0:30:01,C,16,657
02.08.23 0:33:01,C,16,657
02.08.23 0:36:01,C,16,595
02.08.23 0:39:01,C,16,657
02.08.23 0:42:01,C,16,657
02.08.23 0:45:01,C,16,595
02.08.23 0:48:01,C,16,532
02.08.23 0:51:01,C,16,532
02.08.23 0:54:01,C,16,47
02.08.23 0:57:01,C,16,47
02.08.23 1:00:01,C,16,407
02.08.23 1:03:01,C,16,407
02.08.23 1:06:01,C,16,47
02.08.23 1:09:01,C,16,407
02.08.23 1:12:01,C,16,47
02.08.23 1:15:01,C,16,47
02.08.23 1:18:01,C,16,47
02.08.23 1:21:01,C,16,407
02.08.23 1:24:01,C,16,407
02.08.23 1:27:01,C,16,344
02.08.23 1:30:01,C,16,282
02.08.23 1:33:01,C,16,282
02.08.23 1:36:01,C,16,282
02.08.23 1:39:01,C,16,219
02.08.23 1:42:01,C,16,219
02.08.23 1:45:01,C,16,157
02.08.23 1:48:01,C,16,157
02.08.23 1:51:01,C,16,157
02.08.23 1:54:01,C,16,157
02.08.23 1:57:01,C,16,94
02.08.23 2:00:01,C,16,31
02.08.23 2:03:01,C,16,31
02.08.23 2:06:01,C,16,31
02.08.23 2:09:01,C,16,31
02.08.23 2:12:01,C,15,969
02.08.23 2:15:01,C,15,906
02.08.23 2:18:01,C,15,844
02.08.23 2:21:01,C,15,844
02.08.23 2:24:01,C,15,781
02.08.23 2:27:01,C,15,781
02.08.23 2:30:01,C,15,718
02.08.23 2:33:01,C,15,718
02.08.23 2:36:01,C,15,656
02.08.23 2:39:01,C,15,593
02.08.23 2:42:01,C,15,656
02.08.23 2:45:01,C,15,593
02.08.23 2:48:01,C,15,53
02.08.23 2:51:01,C,15,53
02.08.23 2:54:01,C,15,53
02.08.23 2:57:01,C,15,593
02.08.23 3:00:01,C,15,656
02.08.23 3:03:01,C,15,781
02.08.23 3:06:01,C,15,844
02.08.23 3:09:01,C,15,906
02.08.23 3:12:01,C,15,906
02.08.23 3:15:01,C,15,969
02.08.23 3:18:01,C,15,969
02.08.23 3:21:01,C,16,31
02.08.23 3:24:01,C,16,31
02.08.23 3:27:01,C,16,94
02.08.23 3:30:01,C,16,157
02.08.23 3:33:01,C,16,157
02.08.23 3:36:01,C,16,157
02.08.23 3:39:01,C,16,157
02.08.23 3:42:01,C,16,157
02.08.23 3:45:01,C,16,157
02.08.23 3:48:01,C,16,219
02.08.23 3:51:01,C,16,219
02.08.23 3:54:01,C,16,157
02.08.23 3:57:01,C,16,157
02.08.23 4:00:01,C,16,157
02.08.23 4:03:01,C,16,157
02.08.23 4:06:01,C,16,157
02.08.23 4:09:01,C,16,157
02.08.23 4:12:01,C,16,219
02.08.23 4:15:01,C,16,219
02.08.23 4:18:01,C,16,282
02.08.23 4:21:01,C,16,344
02.08.23 4:24:01,C,16,344
02.08.23 4:27:01,C,16,407
02.08.23 4:30:01,C,16,407
02.08.23 4:33:01,C,16,47
02.08.23 4:36:01,C,16,47
02.08.23 4:39:01,C,16,532
02.08.23 4:42:01,C,16,595
02.08.23 4:45:01,C,16,657
02.08.23 4:48:01,C,16,72
02.08.23 4:51:01,C,16,72
02.08.23 4:54:01,C,16,783
02.08.23 4:57:01,C,16,845
02.08.23 5:00:01,C,16,908
02.08.23 5:03:01,C,17,33
02.08.23 5:06:01,C,17,96
02.08.23 5:09:01,C,17,96
02.08.23 5:12:01,C,17,158
02.08.23 5:15:01,C,17,221
02.08.23 5:18:01,C,17,283
02.08.23 5:21:01,C,17,283
02.08.23 5:24:01,C,17,346
02.08.23 5:27:01,C,17,409
02.08.23 5:30:01,C,17,471
02.08.23 5:33:01,C,17,471
02.08.23 5:36:01,C,17,534
02.08.23 5:39:01,C,17,534
02.08.23 5:42:01,C,17,471
02.08.23 5:45:01,C,17,471
02.08.23 5:48:01,C,17,534
02.08.23 5:51:01,C,17,534
02.08.23 5:54:01,C,17,596
02.08.23 5:57:01,C,17,596
02.08.23 6:00:01,C,17,659
02.08.23 6:03:01,C,17,721
02.08.23 6:06:01,C,17,721
02.08.23 6:09:01,C,17,784
02.08.23 6:12:01,C,17,847
02.08.23 6:15:01,C,17,909
02.08.23 6:18:01,C,17,909
02.08.23 6:21:01,C,17,972
02.08.23 6:24:01,C,18,97
02.08.23 6:27:01,C,18,97
02.08.23 6:30:01,C,18,97
02.08.23 6:33:01,C,18,16
02.08.23 6:36:01,C,18,16
02.08.23 6:39:01,C,18,222
02.08.23 6:42:01,C,18,285
02.08.23 6:45:01,C,18,347
02.08.23 6:48:01,C,18,41
02.08.23 6:51:01,C,18,472
02.08.23 6:54:01,C,18,535
02.08.23 6:57:01,C,18,598
02.08.23 7:00:01,C,18,66
02.08.23 7:03:01,C,18,723
02.08.23 7:06:01,C,18,785
02.08.23 7:09:01,C,18,848
02.08.23 7:12:01,C,18,91
02.08.23 7:15:01,C,19,36
02.08.23 7:18:01,C,19,98
02.08.23 7:21:01,C,19,161
02.08.23 7:24:01,C,19,161
02.08.23 7:27:01,C,19,286
02.08.23 7:30:01,C,19,348
02.08.23 7:33:01,C,19,411
02.08.23 7:36:01,C,19,536
02.08.23 7:39:01,C,19,599
02.08.23 7:42:01,C,19,786
02.08.23 7:45:01,C,19,786
02.08.23 7:48:01,C,19,786
02.08.23 7:51:01,C,19,849
02.08.23 7:54:01,C,19,912
02.08.23 7:57:01,C,19,974
02.08.23 8:00:01,C,20,37
02.08.23 8:03:01,C,20,162
02.08.23 8:06:01,C,20,224
02.08.23 8:09:01,C,20,287
02.08.23 8:12:01,C,20,412
02.08.23 8:15:01,C,20,6
02.08.23 8:18:01,C,20,725
02.08.23 8:21:01,C,20,85
02.08.23 8:24:01,C,20,85
02.08.23 8:27:01,C,20,912
02.08.23 8:30:01,C,20,975
02.08.23 8:33:01,C,21,1
02.08.23 8:36:01,C,21,163
02.08.23 8:39:01,C,21,163
02.08.23 8:42:01,C,21,225
02.08.23 8:45:01,C,21,35
02.08.23 8:48:01,C,21,475
02.08.23 8:51:01,C,21,538
02.08.23 8:54:01,C,21,6
02.08.23 8:57:01,C,21,663
02.08.23 9:00:01,C,21,788
02.08.23 9:03:01,C,21,913
02.08.23 9:06:01,C,21,976
02.08.23 9:09:01,C,22,101
02.08.23 9:12:01,C,22,288
02.08.23 9:15:01,C,22,351
02.08.23 9:18:01,C,22,413
02.08.23 9:21:01,C,22,538
02.08.23 9:24:01,C,22,663
02.08.23 9:27:01,C,22,789
02.08.23 9:30:01,C,22,976
02.08.23 9:33:01,C,23,164
02.08.23 9:36:01,C,23,226
02.08.23 9:39:01,C,23,414
02.08.23 9:42:01,C,23,476
02.08.23 9:45:01,C,23,601
02.08.23 9:48:01,C,23,726
02.08.23 9:51:01,C,23,914
02.08.23 9:54:01,C,24,101
02.08.23 9:57:01,C,24,101
02.08.23 10:00:01,C,24,226
02.08.23 10:03:01,C,24,289
02.08.23 10:06:01,C,24,414
02.08.23 10:09:01,C,24,477
02.08.23 10:12:01,C,24,539
02.08.23 10:15:01,C,24,664
02.08.23 10:18:01,C,24,664
02.08.23 10:21:01,C,24,664
02.08.23 10:24:01,C,24,789
02.08.23 10:27:01,C,24,789
02.08.23 10:30:01,C,24,852
02.08.23 10:33:01,C,24,977
02.08.23 10:36:01,C,25,102
02.08.23 10:39:01,C,25,352
02.08.23 10:42:01,C,25,414
02.08.23 10:45:01,C,25,539
02.08.23 10:48:01,C,25,664
02.08.23 10:51:01,C,25,727
02.08.23 10:54:01,C,25,852
02.08.23 10:57:01,C,25,914
02.08.23 11:00:01,C,26,164
02.08.23 11:03:01,C,26,351
02.08.23 11:06:01,C,26,601
02.08.23 11:09:01,C,26,789
02.08.23 11:12:01,C,26,976
02.08.23 11:15:01,C,27,101
02.08.23 11:18:01,C,27,101
02.08.23 11:21:01,C,27,226
02.08.23 11:24:01,C,27,351
02.08.23 11:27:01,C,27,414
02.08.23 11:30:01,C,27,414
02.08.23 11:33:01,C,27,726
02.08.23 11:36:01,C,27,913
02.08.23 11:39:01,C,28,38
02.08.23 11:42:01,C,28,413
02.08.23 11:45:01,C,28,975
02.08.23 11:48:01,C,29,225
02.08.23 11:51:01,C,29,225
02.08.23 11:54:01,C,29,85
02.08.23 11:57:01,C,30,162
02.08.23 12:00:01,C,30,287
02.08.23 12:03:01,C,30,412
02.08.23 12:06:01,C,30,474
02.08.23 12:09:01,C,30,412
02.08.23 12:12:01,C,30,162
02.08.23 12:15:01,C,28,226
02.08.23 12:18:01,C,29,662
02.08.23 12:21:01,C,29,225
02.08.23 12:24:01,C,22,663
02.08.23 12:27:01,C,22,476
02.08.23 12:30:01,C,22,476
02.08.23 12:33:01,C,22,476
02.08.23 12:36:01,C,22,476
02.08.23 12:39:01,C,22,538
02.08.23 12:42:01,C,22,538
02.08.23 12:45:01,C,22,601
02.08.23 12:48:01,C,22,601
02.08.23 12:51:01,C,22,601
02.08.23 12:54:01,C,22,601
02.08.23 12:57:01,C,22,601
02.08.23 13:00:01,C,22,601
02.08.23 13:03:01,C,22,601
02.08.23 13:06:01,C,22,601
02.08.23 13:09:01,C,22,663
02.08.23 13:12:01,C,22,663
02.08.23 13:15:01,C,22,663
02.08.23 13:18:01,C,22,663
02.08.23 13:21:01,C,22,789
02.08.23 13:24:01,C,22,789
02.08.23 13:27:01,C,22,851
02.08.23 13:30:01,C,22,789
02.08.23 13:33:01,C,22,789
02.08.23 13:36:01,C,22,789
02.08.23 13:39:01,C,22,789
02.08.23 13:42:01,C,22,789
02.08.23 13:45:01,C,22,789
02.08.23 13:48:01,C,22,851
02.08.23 13:51:01,C,22,914
02.08.23 13:54:01,C,22,914
02.08.23 13:57:01,C,22,914
02.08.23 14:00:01,C,22,914
02.08.23 14:03:01,C,22,914
02.08.23 14:06:01,C,22,914
02.08.23 14:09:01,C,22,851
02.08.23 14:12:01,C,22,914
02.08.23 14:15:01,C,22,914
02.08.23 14:18:01,C,22,914
02.08.23 14:21:01,C,22,914
02.08.23 14:24:01,C,22,914
02.08.23 14:27:01,C,22,976
02.08.23 14:30:01,C,22,976
02.08.23 14:33:01,C,22,976
02.08.23 14:36:01,C,22,976
02.08.23 14:39:01,C,22,976
02.08.23 14:42:01,C,23,39
02.08.23 14:45:01,C,23,39
02.08.23 14:48:01,C,23,101
02.08.23 14:51:01,C,23,101
02.08.23 14:54:01,C,23,101
02.08.23 14:57:01,C,23,101
02.08.23 15:00:01,C,23,39
02.08.23 15:03:01,C,23,39
02.08.23 15:06:01,C,23,39
02.08.23 15:09:01,C,23,39
02.08.23 15:12:01,C,23,39
02.08.23 15:15:01,C,23,39
02.08.23 15:18:01,C,23,101
02.08.23 15:21:01,C,23,101
02.08.23 15:24:01,C,23,101
02.08.23 15:27:01,C,23,101
02.08.23 15:30:01,C,23,164
02.08.23 15:33:01,C,23,226
02.08.23 15:36:01,C,21,725
02.08.23 15:39:01,C,21,413
02.08.23 15:42:01,C,21,475
02.08.23 15:45:01,C,22,163
02.08.23 15:48:01,C,23,164
02.08.23 15:51:01,C,23,539
02.08.23 15:54:01,C,24,101
02.08.23 15:57:01,C,24,602
02.08.23 16:00:01,C,24,664
02.08.23 16:03:01,C,23,351
02.08.23 16:06:01,C,23,726
02.08.23 16:09:01,C,24,101
02.08.23 16:12:01,C,24,414
02.08.23 16:15:01,C,24,602
02.08.23 16:18:01,C,24,664
02.08.23 16:21:01,C,24,664
02.08.23 16:24:01,C,24,727
02.08.23 16:27:01,C,24,727
02.08.23 16:30:01,C,24,727
02.08.23 16:33:01,C,24,664
02.08.23 16:36:01,C,23,851
02.08.23 16:39:01,C,25,477
02.08.23 16:42:01,C,25,414
02.08.23 16:45:01,C,25,352
02.08.23 16:48:01,C,25,352
02.08.23 16:51:01,C,25,289
02.08.23 16:54:01,C,25,289
02.08.23 16:57:01,C,25,289
02.08.23 17:00:01,C,25,227
02.08.23 17:03:01,C,25,289
02.08.23 17:06:01,C,25,914
02.08.23 17:09:01,C,23,976
02.08.23 17:12:01,C,23,39
02.08.23 17:15:01,C,22,976
02.08.23 17:18:01,C,22,976
02.08.23 17:21:01,C,22,976
02.08.23 17:24:01,C,22,976
02.08.23 17:27:01,C,22,976
02.08.23 17:30:01,C,22,976
02.08.23 17:33:01,C,22,976
02.08.23 17:36:01,C,22,976
02.08.23 17:39:01,C,22,914
02.08.23 17:42:01,C,22,914
02.08.23 17:45:01,C,22,914
02.08.23 17:48:01,C,22,914
02.08.23 17:51:01,C,22,914
02.08.23 17:54:01,C,22,914
02.08.23 17:57:01,C,22,914
02.08.23 18:00:01,C,22,851
02.08.23 18:03:01,C,22,851
02.08.23 18:06:01,C,22,851
02.08.23 18:09:01,C,22,851
02.08.23 18:12:01,C,22,851
02.08.23 18:15:01,C,22,851
02.08.23 18:18:01,C,22,789
02.08.23 18:21:01,C,22,789
02.08.23 18:24:01,C,22,789
02.08.23 18:27:01,C,22,789
02.08.23 18:30:01,C,22,789
02.08.23 18:33:01,C,22,726
02.08.23 18:36:01,C,22,789
02.08.23 18:39:01,C,22,789
02.08.23 18:42:01,C,22,789
02.08.23 18:45:01,C,22,726
02.08.23 18:48:01,C,22,726
02.08.23 18:51:01,C,22,726
02.08.23 18:54:01,C,22,726
02.08.23 18:57:01,C,22,726
02.08.23 19:00:01,C,22,726
02.08.23 19:03:01,C,22,663
02.08.23 19:06:01,C,22,663
02.08.23 19:09:01,C,22,663
02.08.23 19:12:01,C,22,663
02.08.23 19:15:01,C,22,601
02.08.23 19:18:01,C,22,601
02.08.23 19:21:01,C,22,601
02.08.23 19:24:01,C,22,601
02.08.23 19:27:01,C,22,601
02.08.23 19:30:01,C,22,538
02.08.23 19:33:01,C,22,538
02.08.23 19:36:01,C,22,538
02.08.23 19:39:01,C,22,538
02.08.23 19:42:01,C,22,476
02.08.23 19:45:01,C,22,476
02.08.23 19:48:01,C,22,476
02.08.23 19:51:01,C,22,476
02.08.23 19:54:01,C,22,413
02.08.23 19:57:01,C,22,413
02.08.23 20:00:01,C,22,413
02.08.23 20:03:01,C,22,351
02.08.23 20:06:01,C,21,35
02.08.23 20:09:01,C,22,601
02.08.23 20:12:01,C,23,726
02.08.23 20:15:01,C,24,289
02.08.23 20:18:01,C,24,477
02.08.23 20:21:01,C,24,914
02.08.23 20:24:01,C,25,414
02.08.23 20:27:01,C,25,664
02.08.23 20:30:01,C,25,789
02.08.23 20:33:01,C,25,914
02.08.23 20:36:01,C,25,789
02.08.23 20:39:01,C,25,977
02.08.23 20:42:01,C,26,101
02.08.23 20:45:01,C,26,39
02.08.23 20:48:01,C,26,101
02.08.23 20:51:01,C,26,226
02.08.23 20:54:01,C,26,164
02.08.23 20:57:01,C,25,539
02.08.23 21:00:01,C,25,789
02.08.23 21:03:01,C,26,164
02.08.23 21:06:01,C,25,789
02.08.23 21:09:01,C,26,164
02.08.23 21:12:01,C,27,663
02.08.23 21:15:01,C,29,1
02.08.23 21:18:01,C,29,912
02.08.23 21:21:01,C,30,786
02.08.23 21:24:01,C,30,99
02.08.23 21:27:01,C,30,99
02.08.23 21:30:01,C,30,37
02.08.23 21:33:01,C,30,724
02.08.23 21:36:01,C,30,474
02.08.23 21:39:01,C,28,663
02.08.23 21:42:01,C,28,163
02.08.23 21:45:01,C,28,351
02.08.23 21:48:01,C,27,851
02.08.23 21:51:01,C,27,476
02.08.23 21:54:01,C,26,726
02.08.23 21:57:01,C,25,789
02.08.23 22:00:01,C,25,289
02.08.23 22:03:01,C,24,789
02.08.23 22:06:01,C,26,164
02.08.23 22:09:01,C,26,164
02.08.23 22:12:01,C,25,289
02.08.23 22:15:01,C,25,727
02.08.23 22:18:01,C,25,39
02.08.23 22:21:01,C,24,477
02.08.23 22:24:01,C,24,727
02.08.23 22:27:01,C,27,351
02.08.23 22:30:01,C,26,539
02.08.23 22:33:01,C,25,914
02.08.23 22:36:01,C,25,602
02.08.23 22:39:01,C,25,477
02.08.23 22:42:01,C,25,477
02.08.23 22:45:01,C,25,477
02.08.23 22:48:01,C,25,477
02.08.23 22:51:01,C,25,539
02.08.23 22:54:01,C,25,664
02.08.23 22:57:01,C,24,226
02.08.23 23:00:01,C,22,976
02.08.23 23:03:01,C,22,163
02.08.23 23:06:01,C,21,976
02.08.23 23:09:01,C,21,35
02.08.23 23:12:01,C,20,787
02.08.23 23:15:01,C,20,537
02.08.23 23:18:01,C,20,37
02.08.23 23:21:01,C,19,912
02.08.23 23:24:01,C,20,662
02.08.23 23:27:01,C,21,225
02.08.23 23:30:01,C,21,788
02.08.23 23:33:01,C,22,101
02.08.23 23:36:01,C,21,6
02.08.23 23:39:01,C,21,1
02.08.23 23:42:01,C,20,725
02.08.23 23:45:01,C,20,475
02.08.23 23:48:01,C,20,287
02.08.23 23:51:01,C,20,162
02.08.23 23:54:01,C,20,162
02.08.23 23:57:01,C,20,162
03.08.23 0:00:01,C,20,99
03.08.23 0:03:01,C,20,99
03.08.23 0:06:01,C,20,725
03.08.23 0:09:01,C,20,6
03.08.23 0:12:01,C,20,162
03.08.23 0:15:01,C,19,411
03.08.23 0:18:01,C,18,848
03.08.23 0:21:01,C,18,472
03.08.23 0:24:01,C,18,472
03.08.23 0:27:01,C,18,16
03.08.23 0:30:01,C,17,659
03.08.23 0:33:01,C,17,96
03.08.23 0:36:01,C,17,283
03.08.23 0:39:01,C,20,224
03.08.23 0:42:01,C,20,912
03.08.23 0:45:01,C,20,224
03.08.23 0:48:01,C,19,536
03.08.23 0:51:01,C,18,973
03.08.23 0:54:01,C,18,472
03.08.23 0:57:01,C,18,34
03.08.23 1:00:01,C,17,596
03.08.23 1:03:01,C,17,283
03.08.23 1:06:01,C,16,97
03.08.23 1:09:01,C,16,72
03.08.23 1:12:01,C,16,532
03.08.23 1:15:01,C,16,282
03.08.23 1:18:01,C,16,94
03.08.23 1:21:01,C,15,969
03.08.23 1:24:01,C,15,781
03.08.23 1:27:01,C,15,656
03.08.23 1:30:01,C,15,468
03.08.23 1:33:01,C,15,343
03.08.23 1:36:01,C,15,217
03.08.23 1:39:01,C,15,92
03.08.23 1:42:01,C,14,967
03.08.23 1:45:01,C,14,842
03.08.23 1:48:01,C,14,779
03.08.23 1:51:01,C,14,654
03.08.23 1:54:01,C,14,591
03.08.23 1:57:01,C,14,466
03.08.23 2:00:01,C,14,403
03.08.23 2:03:01,C,14,341
03.08.23 2:06:01,C,14,215
03.08.23 2:09:01,C,14,153
03.08.23 2:12:01,C,14,9
03.08.23 2:15:01,C,14,28
03.08.23 2:18:01,C,13,965
03.08.23 2:21:01,C,13,902
03.08.23 2:24:01,C,13,84
03.08.23 2:27:01,C,13,777
03.08.23 2:30:01,C,13,714
03.08.23 2:33:01,C,13,652
03.08.23 2:36:01,C,13,652
03.08.23 2:39:01,C,13,589
03.08.23 2:42:01,C,13,589
03.08.23 2:45:01,C,13,527
03.08.23 2:48:01,C,13,527
03.08.23 2:51:01,C,13,464
03.08.23 2:54:01,C,13,464
03.08.23 2:57:01,C,13,464
03.08.23 3:00:01,C,13,464
03.08.23 3:03:01,C,13,464
03.08.23 3:06:01,C,13,464
03.08.23 3:09:01,C,13,401
03.08.23 3:12:01,C,13,401
03.08.23 3:15:01,C,13,401
03.08.23 3:18:01,C,13,401
03.08.23 3:21:01,C,13,464
03.08.23 3:24:01,C,13,464
03.08.23 3:27:01,C,13,464
03.08.23 3:30:01,C,13,464
03.08.23 3:33:01,C,13,464
03.08.23 3:36:01,C,13,527
03.08.23 3:39:01,C,13,527
03.08.23 3:42:01,C,13,527
03.08.23 3:45:01,C,13,589
03.08.23 3:48:01,C,13,589
03.08.23 3:51:01,C,13,589
03.08.23 3:54:01,C,13,652
03.08.23 3:57:01,C,13,652
03.08.23 4:00:01,C,13,714
03.08.23 4:03:01,C,13,777
03.08.23 4:06:01,C,13,777
03.08.23 4:09:01,C,13,84
03.08.23 4:12:01,C,13,902
03.08.23 4:15:01,C,13,965
03.08.23 4:18:01,C,13,965
03.08.23 4:21:01,C,14,28
03.08.23 4:24:01,C,14,9
03.08.23 4:27:01,C,14,153
03.08.23 4:30:01,C,14,215
03.08.23 4:33:01,C,14,278
03.08.23 4:36:01,C,14,341
03.08.23 4:39:01,C,14,403
03.08.23 4:42:01,C,14,466
03.08.23 4:45:01,C,14,529
03.08.23 4:48:01,C,14,529
03.08.23 4:51:01,C,14,591
03.08.23 4:54:01,C,14,654
03.08.23 4:57:01,C,14,716
03.08.23 5:00:01,C,14,779
03.08.23 5:03:01,C,14,842
03.08.23 5:06:01,C,14,904
03.08.23 5:09:01,C,14,967
03.08.23 5:12:01,C,15,3
03.08.23 5:15:01,C,15,92
03.08.23 5:18:01,C,15,155
03.08.23 5:21:01,C,15,217
03.08.23 5:24:01,C,15,28
03.08.23 5:27:01,C,15,343
03.08.23 5:30:01,C,15,405
03.08.23 5:33:01,C,15,468
03.08.23 5:36:01,C,15,53
03.08.23 5:39:01,C,15,593
03.08.23 5:42:01,C,15,656
03.08.23 5:45:01,C,15,656
03.08.23 5:48:01,C,15,718
03.08.23 5:51:01,C,15,781
03.08.23 5:54:01,C,15,844
03.08.23 5:57:01,C,15,906
03.08.23 6:00:01,C,15,969
03.08.23 6:03:01,C,16,31
03.08.23 6:06:01,C,16,94
03.08.23 6:09:01,C,16,157
03.08.23 6:12:01,C,16,219
03.08.23 6:15:01,C,16,282
03.08.23 6:18:01,C,16,344
03.08.23 6:21:01,C,16,407
03.08.23 6:24:01,C,16,47
03.08.23 6:27:01,C,16,47
03.08.23 6:30:01,C,16,595
03.08.23 6:33:01,C,16,657
03.08.23 6:36:01,C,16,72
03.08.23 6:39:01,C,16,783
03.08.23 6:42:01,C,16,845
03.08.23 6:45:01,C,16,908
03.08.23 6:48:01,C,17,33
03.08.23 6:51:01,C,17,96
03.08.23 6:54:01,C,17,158
03.08.23 6:57:01,C,17,221
03.08.23 7:00:01,C,17,346
03.08.23 7:03:01,C,17,409
03.08.23 7:06:01,C,17,471
